0.286985				0.639653				4.54035e-014				1e-012				0.0644481				0.0588548				0.0325158				0.25				5.7893e-005				1505000
0.290511				0.633256				4.7113e-014				1e-012				0.0638036				0.055912				0.0331255				0.25				5.96836e-005				1515000
0.293938				0.626924				4.88338e-014				1e-012				0.0631655				0.0531164				0.0337337				0.25				6.14765e-005				1525000
0.297268				0.620654				5.05651e-014				1e-012				0.0625339				0.0504606				0.0343404				0.25				6.32711e-005				1535000
0.300502				0.614448				5.23058e-014				1e-012				0.0619085				0.0479375				0.0349455				0.25				6.50665e-005				1545000
0.303641				0.608303				5.40553e-014				1e-012				0.0612894				0.0455407				0.0355491				0.25				6.6862e-005				1555000
0.306688				0.60222				5.58126e-014				1e-012				0.0606765				0.0432636				0.0361512				0.25				6.8657e-005				1565000
0.309643				0.596198				5.7577e-014				1e-012				0.0600697				0.0411004				0.0367519				0.25				7.04507e-005				1575000
0.312509				0.590236				5.93476e-014				1e-012				0.059469				0.0390454				0.037351				0.25				7.22424e-005				1585000
0.315286				0.584333				6.11237e-014				1e-012				0.0588743				0.0370931				0.0379486				0.25				7.40315e-005				1595000
0.317976				0.57849				6.29045e-014				1e-012				0.0582856				0.0352385				0.0385447				0.25				7.58174e-005				1605000
0.320581				0.572705				6.46892e-014				1e-012				0.0577027				0.0334766				0.0391393				0.25				7.75995e-005				1615000
0.323103				0.566978				6.64773e-014				1e-012				0.0571257				0.0318027				0.0397325				0.25				7.93772e-005				1625000
0.325541				0.561308				6.82679e-014				1e-012				0.0565544				0.0302126				0.0403241				0.25				8.11498e-005				1635000
0.327899				0.555695				7.00604e-014				1e-012				0.0559889				0.0287019				0.0409143				0.25				8.29169e-005				1645000
0.330177				0.550138				7.18542e-014				1e-012				0.055429				0.0272668				0.041503				0.25				8.46779e-005				1655000
0.332376				0.544636				7.36486e-014				1e-012				0.0548747				0.0259035				0.0420902				0.25				8.64323e-005				1665000
0.334499				0.53919				7.54429e-014				1e-012				0.0543259				0.0246083				0.042676				0.25				8.81795e-005				1675000
0.336546				0.533798				7.72366e-014				1e-012				0.0537827				0.0233779				0.0432603				0.25				8.99192e-005				1685000
0.338518				0.52846				7.9029e-014				1e-012				0.0532448				0.022209				0.0438431				0.25				9.16508e-005				1695000
0.340417				0.523175				8.08196e-014				1e-012				0.0527124				0.0210986				0.0444245				0.213801				9.33738e-005				1705000
0.342245				0.517943				8.26079e-014				1e-012				0.0521853				0.0200436				0.0450045				0.209056				9.50879e-005				1715000
0.344002				0.512764				8.43933e-014				1e-012				0.0516634				0.0190414				0.0455829				0.204516				9.67926e-005				1725000
0.345689				0.507636				8.61752e-014				1e-012				0.0511468				0.0180894				0.04616				0.200169				9.84874e-005				1735000
0.347309				0.502559				8.79531e-014				1e-012				0.0506353				0.0171849				0.0467356				0.196005				0.000100172				1745000
0.348861				0.497534				8.97266e-014				1e-012				0.0501289				0.0163256				0.0473097				0.192012				0.000101846				1755000
0.350348				0.492558				9.14951e-014				1e-012				0.0496276				0.0155094				0.0478824				0.188183				0.000103509				1765000
0.35177				0.487633				9.32582e-014				1e-012				0.0491313				0.0147339				0.0484537				0.184508				0.000105161				1775000
0.353128				0.482756				9.50155e-014				1e-012				0.04864				0.0139972				0.0490236				0.180979				0.000106801				1785000
0.354425				0.477929				9.67664e-014				1e-012				0.0481536				0.0132973				0.049592				0.177588				0.000108429				1795000
0.35566				0.473149				9.85106e-014				1e-012				0.0476721				0.0126325				0.050159				0.174329				0.000110045				1805000
0.356834				0.468418				1.00248e-013				1e-012				0.0471954				0.0120008				0.0507246				0.171194				0.000111649				1815000
0.35795				0.463734				1.01977e-013				1e-012				0.0467234				0.0114008				0.0512888				0.168178				0.000113239				1825000
0.359008				0.459096				1.03698e-013				1e-012				0.0462562				0.0108308				0.0518515				0.165275				0.000114816				1835000
0.360009				0.454505				1.05412e-013				1e-012				0.0457936				0.0102892				0.0524129				0.16248				0.00011638				1845000
0.360954				0.44996				1.07116e-013				1e-012				0.0453356				0.00977476				0.0529729				0.159786				0.00011793				1855000
0.361844				0.445461				1.08811e-013				1e-012				0.0448823				0.00928602				0.0535314				0.157191				0.000119466				1865000
0.36268				0.441006				1.10497e-013				1e-012				0.0444335				0.00882172				0.0540886				0.154688				0.000120988				1875000
0.363463				0.436596				1.12173e-013				1e-012				0.0439891				0.00838063				0.0546444				0.152274				0.000122496				1885000
0.364194				0.43223				1.13839e-013				1e-012				0.0435492				0.0079616				0.0551987				0.149944				0.000123989				1895000
0.364874				0.427907				1.15495e-013				1e-012				0.0431137				0.00756352				0.0557517				0.147696				0.000125467				1905000
0.365505				0.423628				1.1714e-013				1e-012				0.0426826				0.00718534				0.0563033				0.145525				0.00012693				1915000
0.366086				0.419392				1.18774e-013				1e-012				0.0422557				0.00682607				0.0568536				0.143429				0.000128378				1925000
0.366619				0.415198				1.20397e-013				1e-012				0.0418332				0.00648477				0.0574024				0.141403				0.000129811				1935000
0.367105				0.411046				1.22008e-013				1e-012				0.0414148				0.00616053				0.0579499				0.139445				0.000131228				1945000
0.367544				0.406935				1.23608e-013				1e-012				0.0410007				0.0058525				0.058496				0.137553				0.000132629				1955000
0.367938				0.402866				1.25195e-013				1e-012				0.0405907				0.00555988				0.0590408				0.135723				0.000134015				1965000
0.368287				0.398837				1.2677e-013				1e-012				0.0401848				0.00528188				0.0595841				0.133952				0.000135384				1975000
