time_in_femtoseconds,tp,td,Xn,Yn,Isyn1,WWx,Ax,Dx,RMtrx,Prelx,Inhx
6135000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0040005634502612e-27,1.0000000567576291e-16,0.0006141958039060847,2.8563660920688223e-12,0.19986554085807623,0.25,3.861823303436018e-05
6145000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0060004510117543e-27,1.0000000567576291e-16,0.0006080538477587729,2.7135478091494276e-12,0.20005687922408816,0.25,3.835592838808867e-05
6155000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0080011089459598e-27,1.0000000567576291e-16,0.0006019733006955549,2.5778705162701633e-12,0.20024773702763726,0.25,3.8095125317614535e-05
6165000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0100009965074529e-27,1.0000000567576291e-16,0.0005959535660878887,2.448977077192839e-12,0.20043811799401395,0.25,3.7835818365969405e-05
6175000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0120008840689461e-27,1.0000000567576291e-16,0.0005899940327553163,2.326528136597013e-12,0.20062802212321823,0.25,3.757800389517436e-05
6185000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0140007716304392e-27,1.0000000567576291e-16,0.00058409408951738,2.2102016863990704e-12,0.2008174531405405,0.25,3.732167553876631e-05
6195000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0160006591919323e-27,1.0000000567576291e-16,0.0005782531397455377,2.0996915478690018e-12,0.20100641104598077,0.25,3.7066827839776866e-05
6205000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0180005467534254e-27,1.0000000567576291e-16,0.0005724706013631628,1.9947069379494825e-12,0.20119489583953903,0.25,3.681345625073239e-05
6215000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0200004343149185e-27,1.0000000567576291e-16,0.0005667458922936289,1.8949716018940316e-12,0.2013829112465057,0.25,3.656155440516979e-05
6225000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.022001092249124e-27,1.0000000567576291e-16,0.0005610784304603094,1.8002232711658592e-12,0.20157045354159037,0.25,3.6311116846120675e-05
6235000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.024000979810617e-27,1.0000000567576291e-16,0.0005554676483384936,1.710212253974877e-12,0.20175752645008344,0.25,3.606213811661668e-05
6245000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0260008673721101e-27,1.0000000567576291e-16,0.000549912963851555,1.6247017605383864e-12,0.20194413369727532,0.25,3.581461275968944e-05
6255000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0280007549336032e-27,1.0000000567576291e-16,0.0005444138240266985,1.5434668188787777e-12,0.20213027528316602,0.25,3.5568536227865295e-05
6265000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0300006424950965e-27,1.0000000567576291e-16,0.0005389696758911289,1.4662936243021496e-12,0.20231595120775553,0.25,3.532390306417588e-05
6275000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0320005300565896e-27,1.0000000567576291e-16,0.0005335799810239667,1.3929789972971573e-12,0.20250116147104386,0.25,3.508070599266337e-05
6285000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0340011879907951e-27,1.0000000567576291e-16,0.000528244171900501,1.3233301666945526e-12,0.2026859097983214,0.25,3.4838940465854107e-05
6295000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0360010755522882e-27,1.0000000567576291e-16,0.000522961724651768,1.2571637938851126e-12,0.20287019618958818,0.25,3.459860193627445e-05
6305000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0380009631137813e-27,1.0000000567576291e-16,0.0005177321008568883,1.1943057559791793e-12,0.20305402064484418,0.25,3.4359683127966576e-05
6315000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0400008506752745e-27,1.0000000567576291e-16,0.000512554776646898,1.134590603705508e-12,0.2032373868893798,0.25,3.412217949345684e-05
6325000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0420007382367676e-27,1.0000000567576291e-16,0.0005074292281528332,1.0778611277303478e-12,0.20342029492319508,0.25,3.388608466628213e-05
6335000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0440006257982607e-27,1.0000000567576291e-16,0.0005023549315057302,1.02396814181698e-12,0.20360274474628998,0.25,3.365139318947408e-05
6345000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0460005133597538e-27,1.0000000567576291e-16,0.0004973313773885407,9.72769832304338e-13,0.20378474008395492,0.25,3.341810051555905e-05
6355000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0480011712939593e-27,1.0000000567576291e-16,0.0004923580564842166,9.241314328463169e-13,0.2039662809361899,0.25,3.318620027807393e-05
6365000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0500010588554524e-27,1.0000000567576291e-16,0.0004874344813035833,8.779250075713118e-13,0.20414736730299493,0.25,3.2955687020050345e-05
6375000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0520009464169455e-27,1.0000000567576291e-16,0.0004825601352536346,8.340288547709534e-13,0.20432799918437,0.25,3.27265543750252e-05
6385000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0540008339784386e-27,1.0000000567576291e-16,0.000477734530845196,7.923275069001071e-13,0.20450818030560552,0.25,3.2498797795524846e-05
6395000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0560007215399316e-27,1.0000000567576291e-16,0.0004729571805890927,7.527112426858376e-13,0.2046879106667015,0.25,3.2272410005591454e-05
6405000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0580006091014249e-27,1.0000000567576291e-16,0.0004682276042721079,7.150757618667183e-13,0.20486719026765793,0.25,3.204738645775138e-05
6415000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0600012670356304e-27,1.0000000567576291e-16,0.00046354532895698263,6.793220767726012e-13,0.20504602283376522,0.25,3.182372078554152e-05
6425000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0620011545971235e-27,1.0000000567576291e-16,0.0004589098744305,6.453560786436955e-13,0.20522440836502337,0.25,3.16014075319935e-05
6435000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0640010421586166e-27,1.0000000567576291e-16,0.0004543207750313588,6.130883750002236e-13,0.20540234686143238,0.25,3.138044124013895e-05
6445000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0660009297201097e-27,1.0000000567576291e-16,0.00044977756509825785,5.824340728019599e-13,0.20557984204828267,0.25,3.1160815543514767e-05
6455000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.068000817281603e-27,1.0000000567576291e-16,0.00044527978624585383,5.533124531875403e-13,0.20575689392557422,0.25,3.0942525894647304e-05
6465000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.070000704843096e-27,1.0000000567576291e-16,0.00044082698736476114,5.256469172643474e-13,0.20593350249330705,0.25,3.072556592707346e-05
6475000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0720005924045891e-27,1.0000000567576291e-16,0.0004364187173455944,4.993646608478199e-13,0.20610966775148115,0.25,3.05099297290775e-05
6485000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0740012503387946e-27,1.0000000567576291e-16,0.00043205452507896796,4.743965118311073e-13,0.20628539342538693,0.25,3.0295611388943684e-05
6495000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0760011379002877e-27,1.0000000567576291e-16,0.000427733974007412,4.506767946597821e-13,0.2064606795150244,0.25,3.0082604994956274e-05
6505000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0780010254617808e-27,1.0000000567576291e-16,0.0004234566348494145,4.28143032176207e-13,0.20663552974568394,0.25,2.9870905090146897e-05
6515000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0800009130232739e-27,1.0000000567576291e-16,0.0004192220637715478,4.067359727245923e-13,0.20680994039207518,0.25,2.966050621754718e-05
6525000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.082000800584767e-27,1.0000000567576291e-16,0.0004150298387682576,3.8639926489030547e-13,0.2069839151794885,0.25,2.945140201069402e-05
6535000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.08400068814626e-27,1.0000000567576291e-16,0.00041087953783398975,3.6707937618469846e-13,0.20715745783321432,0.25,2.9243587012619046e-05
6545000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0860005757077533e-27,1.0000000567576291e-16,0.0004067707389631901,3.487254846248775e-13,0.20733056462796223,0.25,2.903705531160652e-05
6555000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0880012336419588e-27,1.0000000567576291e-16,0.00040270302742626224,3.312892889983005e-13,0.20750323928902265,0.25,2.8831801450688064e-05
6565000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.090001121203452e-27,1.0000000567576291e-16,0.00039867599576956763,3.1472490044254657e-13,0.20767548181639556,0.25,2.8627819518147946e-05
6575000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.092001008764945e-27,1.0000000567576291e-16,0.00039468923653946774,2.9898873402508614e-13,0.20784729221008097,0.25,2.842510314752306e-05
6585000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.094000896326438e-27,1.0000000567576291e-16,0.00039074234228232403,2.8403937321799296e-13,0.2080186741953693,0.25,2.82236473365924e-05
6595000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0960007838879313e-27,1.0000000567576291e-16,0.0003868349200964136,2.698374885827717e-13,0.20818962777226052,0.25,2.8023445718892864e-05
6605000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.0980006714494244e-27,1.0000000567576291e-16,0.0003829665698040558,2.563457022450701e-13,0.20836015294075466,0.25,2.7824492837456077e-05
6615000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1000005590109175e-27,1.0000000567576291e-16,0.00037913689850352773,2.4352850657950654e-13,0.20853025342614212,0.25,2.7626782780566298e-05
6625000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.102001216945123e-27,1.0000000567576291e-16,0.00037534552784502216,2.3135215578943943e-13,0.2086999292284229,0.25,2.7430309636507796e-05
6635000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1040011045066161e-27,1.0000000567576291e-16,0.00037159207220277405,2.1978463880191024e-13,0.208869180347597,0.25,2.7235067948312195e-05
6645000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1060009920681092e-27,1.0000000567576291e-16,0.00036787614595101836,2.0879548953224024e-13,0.2090380067836644,0.25,2.7041051804263757e-05
6655000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1080008796296023e-27,1.0000000567576291e-16,0.00036419738529186354,1.9835580043655949e-13,0.20920641226191555,0.25,2.6848255292646744e-05
6665000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1100007671910954e-27,1.0000000567576291e-16,0.0003605554118755024,1.8843808698651906e-13,0.20937439678235042,0.25,2.665667250174542e-05
6675000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1120006547525884e-27,1.0000000567576291e-16,0.0003569498546280855,1.7901626056423355e-13,0.20954196034496902,0.25,2.646629797459141e-05
6685000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1140013126867942e-27,1.0000000567576291e-16,0.00035338035702767916,1.7006553359457958e-13,0.20970910667506176,0.25,2.627712625421634e-05
6695000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1160012002482872e-27,1.0000000567576291e-16,0.000349846548000434,1.6156233823002322e-13,0.20987583577262864,0.25,2.608915097415711e-05
6705000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1180010878097803e-27,1.0000000567576291e-16,0.0003463480783003741,1.5348429924556249e-13,0.21004214763766965,0.25,2.590236622269798e-05
6715000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1200009753712734e-27,1.0000000567576291e-16,0.00034288459868152363,1.4581016627608344e-13,0.2102080422701848,0.25,2.571676699761794e-05
6725000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1220008629327665e-27,1.0000000567576291e-16,0.0003394557526219488,1.3851973250118751e-13,0.2103735233954645,0.25,2.5532346932453894e-05
6735000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1240007504942596e-27,1.0000000567576291e-16,0.0003360611908756738,1.3159382109266282e-13,0.21053859101350875,0.25,2.53491001154901e-05
6745000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1260006380557528e-27,1.0000000567576291e-16,0.0003327005787486383,1.2501421745184025e-13,0.21070324512431754,0.25,2.516702154450555e-05
6755000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1280012959899584e-27,1.0000000567576291e-16,0.00032937357427082435,1.1876358789442088e-13,0.2108674894531813,0.25,2.4986104853037142e-05
6765000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1300011835514514e-27,1.0000000567576291e-16,0.00032607983547221377,1.1282549997926904e-13,0.21103132027480961,0.25,2.4806344584116503e-05
6775000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1320010711129445e-27,1.0000000567576291e-16,0.0003228190349347043,1.0718431408818225e-13,0.21119474131449287,0.25,2.4627734826027893e-05
6785000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1340009586744376e-27,1.0000000567576291e-16,0.00031959084524019345,1.0182518342589118e-13,0.2113577562975215,0.25,2.445027012180294e-05
6795000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1360008462359307e-27,1.0000000567576291e-16,0.00031639493169462104,9.67340133624733e-14,0.21152036149860506,0.25,2.4273945014473274e-05
6805000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1380007337974238e-27,1.0000000567576291e-16,0.0003132309814318003,9.189740044697344e-14,0.211682560643034,0.25,2.4098753592323152e-05
6815000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1400006213589169e-27,1.0000000567576291e-16,0.0003100986670336289,8.7302618854875e-14,0.21184435373080832,0.25,2.392468994363684e-05
6825000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1420012792931226e-27,1.0000000567576291e-16,0.00030699767563392,8.29375729542493e-14,0.2120057444872184,0.25,2.3751748156698598e-05
6835000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1440011668546156e-27,1.0000000567576291e-16,0.00030392769436648695,7.879078375322672e-14,0.21216672918697385,0.25,2.3579923229287418e-05
6845000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1460010544161087e-27,1.0000000567576291e-16,0.0003008884176411008,7.485133468988171e-14,0.21232731155536508,0.25,2.3409209249687563e-05
6855000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1480009419776018e-27,1.0000000567576291e-16,0.00029787953259157487,7.110885807970396e-14,0.2124874953176825,0.25,2.3239600306183295e-05
6865000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1500008295390949e-27,1.0000000567576291e-16,0.0002949007336276802,6.755350123427646e-14,0.21264727674863568,0.25,2.3071091396553604e-05
6875000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.152000717100588e-27,1.0000000567576291e-16,0.00029195172243514576,6.417591290874677e-14,0.21280665957351505,0.25,2.290367615433539e-05
6885000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1540013750347937e-27,1.0000000567576291e-16,0.00028903220069970045,6.09672026442407e-14,0.2129656437923206,0.25,2.2737349122560278e-05
6895000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1560012625962868e-27,1.0000000567576291e-16,0.00028614187738303104,5.791892721533349e-14,0.21312422940505235,0.25,2.2572104844259895e-05
6905000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1580011501577798e-27,1.0000000567576291e-16,0.00028328045417086645,5.50230736893889e-14,0.2132824201370007,0.25,2.2407937862465868e-05
6915000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.160001037719273e-27,1.0000000567576291e-16,0.0002804476473008513,5.22720086045763e-14,0.21344021598816562,0.25,2.224484226546246e-05
6925000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.162000925280766e-27,1.0000000567576291e-16,0.00027764316573467224,4.9658494910531624e-14,0.21359761695854715,0.25,2.208281214153393e-05
6935000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1640008128422591e-27,1.0000000567576291e-16,0.00027486673298593185,4.7175658087035446e-14,0.21375462304814527,0.25,2.192184294320664e-05
6945000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1660007004037522e-27,1.0000000567576291e-16,0.00027211806529227464,4.4816962427087643e-14,0.2139112379822504,0.25,2.176192830401748e-05
6955000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1680013583379577e-27,1.0000000567576291e-16,0.00026939688616730304,4.257620087251079e-14,0.21406746176086253,0.25,2.1603062766998084e-05
6965000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1700012458994508e-27,1.0000000567576291e-16,0.00026670291912461947,4.044747807328922e-14,0.21422329438398166,0.25,2.1445240875180074e-05
6975000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.172001133460944e-27,1.0000000567576291e-16,0.00026403588767782635,3.842519344690804e-14,0.2143787358516078,0.25,2.1288457626342443e-05
6985000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1740010210224371e-27,1.0000000567576291e-16,0.00026139552989244176,3.6504020849559995e-14,0.21453378988903135,0.25,2.1132707108769453e-05
6995000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1760009085839302e-27,1.0000000567576291e-16,0.00025878157655802596,3.467890857614545e-14,0.21468845649625232,0.25,2.097798386549273e-05
7005000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1780007961454233e-27,1.0000000567576291e-16,0.0002561937584641392,3.294505225521485e-14,0.2148427356732707,0.25,2.082428198479654e-05
7015000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1800006837069164e-27,1.0000000567576291e-16,0.0002536318209522574,3.129788807270434e-14,0.2149966311453769,0.25,2.0671596464459867e-05
7025000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.182001341641122e-27,1.0000000567576291e-16,0.0002510955020878986,2.973308260753919e-14,0.21515013918728051,0.25,2.0519921847514344e-05
7035000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1840012292026152e-27,1.0000000567576291e-16,0.0002485845472125388,2.8246515890972808e-14,0.21530326352427195,0.25,2.036925267699159e-05
7045000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1860011167641083e-27,1.0000000567576291e-16,0.0002460987016676538,2.6834276324388478e-14,0.21545600788164163,0.25,2.021958304117588e-05
7055000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1880010043256013e-27,1.0000000567576291e-16,0.00024363771807067746,2.549264882083667e-14,0.21560836853409912,0.25,2.0070907937846196e-05
7065000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1900008918870944e-27,1.0000000567576291e-16,0.00024120133812510671,2.4218102946572364e-14,0.21576034920693485,0.25,1.992322236478153e-05
7075000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1920007794485875e-27,1.0000000567576291e-16,0.00023878932172433315,2.300728445072458e-14,0.2159119499001488,0.25,1.9776519955518784e-05
7085000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.194001437382793e-27,1.0000000567576291e-16,0.00023640142876174834,2.1857006794965878e-14,0.216063170613741,0.25,1.963079616258431e-05
7095000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1960013249442861e-27,1.0000000567576291e-16,0.00023403741185478604,2.0764242683181897e-14,0.21621401507300184,0.25,1.9486045529009734e-05
7105000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.1980012125057792e-27,1.0000000567576291e-16,0.00023169703817279565,1.972611728520694e-14,0.2163644795526409,0.25,1.9342262597826685e-05
7115000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2000011000672725e-27,1.0000000567576291e-16,0.00022938006760916875,1.8739898072427425e-14,0.2165145677779486,0.25,1.919944191206679e-05
7125000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2020009876287655e-27,1.0000000567576291e-16,0.00022708626733325475,1.7802989735583583e-14,0.21666428347421537,0.25,1.9057578469509036e-05
7135000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2040008751902586e-27,1.0000000567576291e-16,0.00022481540451440305,1.6912927408505067e-14,0.21681362291615078,0.25,1.8916666813185055e-05
7145000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2060007627517517e-27,1.0000000567576291e-16,0.00022256724995994197,1.6067368197780475e-14,0.21696258982904523,0.25,1.877670148612647e-05
7155000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2080014206859572e-27,1.0000000567576291e-16,0.00022034157447719982,1.5264086100559068e-14,0.21711118421289874,0.25,1.8637677486112276e-05
7165000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2100013082474505e-27,1.0000000567576291e-16,0.0002181381561494628,1.4500968616418556e-14,0.2172594060677113,0.25,1.8499589356174096e-05
7175000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2120011958089436e-27,1.0000000567576291e-16,0.00021595677306001702,1.3776007430001597e-14,0.21740725911877332,0.25,1.8362432094090923e-05
7185000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2140010833704367e-27,1.0000000567576291e-16,0.00021379720329214866,1.308729332881748e-14,0.2175547433660848,0.25,1.8226200242894384e-05
7195000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2160009709319297e-27,1.0000000567576291e-16,0.00021165922856712278,1.2433015356209091e-14,0.21770185880964574,0.25,1.8090888345616104e-05
7205000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2180008584934228e-27,1.0000000567576291e-16,0.00020954263424418336,1.1811450646956336e-14,0.21784860544945614,0.25,1.795649185478244e-05
7215000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2200007460549159e-27,1.0000000567576291e-16,0.0002074472056825744,1.1220964427276134e-14,0.217994983285516,0.25,1.782300531342502e-05
7225000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2220014039891214e-27,1.0000000567576291e-16,0.00020537273187951874,1.0660002391524985e-14,0.21814099604311574,0.25,1.769042371932283e-05
7235000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2240012915506145e-27,1.0000000567576291e-16,0.00020331900183223937,1.0127089008132874e-14,0.21828664372225534,0.25,1.7558741615507503e-05
7245000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2260011791121076e-27,1.0000000567576291e-16,0.00020128581181391697,9.620820743338888e-15,0.21843192632293482,0.25,1.742795445450539e-05
7255000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2280010666736007e-27,1.0000000567576291e-16,0.00019927295082177446,9.13986606119121e-15,0.21857684757044457,0.25,1.729805677934812e-05
7265000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.230000954235094e-27,1.0000000567576291e-16,0.00019728021876697148,8.682959494315788e-15,0.2187214074647846,0.25,1.7169043587814684e-05
7275000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.232000841796587e-27,1.0000000567576291e-16,0.00019530741556066767,8.248898255784137e-15,0.21886560600595492,0.25,1.7040909877684074e-05
7285000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2340014997307925e-27,1.0000000567576291e-16,0.00019335434111402268,7.836539698014198e-15,0.21900944319395552,0.25,1.6913650191987915e-05
7295000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2360013872922858e-27,1.0000000567576291e-16,0.00019142079533819616,7.444798771671188e-15,0.2191529190287864,0.25,1.6787259983252564e-05
7305000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2380012748537789e-27,1.0000000567576291e-16,0.0001895065854203056,7.072645908084987e-15,0.21929603723573796,0.25,1.6661733794509647e-05
7315000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.240001162415272e-27,1.0000000567576291e-16,0.00018761151854746844,6.7191002429857445e-15,0.2194387978148102,0.25,1.6537066623538156e-05
7325000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.242001049976765e-27,1.0000000567576291e-16,0.0001857354019068022,6.383232157603032e-15,0.21958120076600315,0.25,1.6413253922864445e-05
7335000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2440009375382581e-27,1.0000000567576291e-16,0.00018387804632340323,6.064157349434497e-15,0.2197232498146072,0.25,1.6290290690267506e-05
7345000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2460008250997512e-27,1.0000000567576291e-16,0.00018203926626034688,5.761036408729347e-15,0.21986494123533193,0.25,1.616817192352633e-05
7355000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2480014830339568e-27,1.0000000567576291e-16,0.00018021887254272953,5.473071430356149e-15,0.22000627875346776,0.25,1.604689262041991e-05
7365000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2500013705954498e-27,1.0000000567576291e-16,0.0001784166832716054,5.199504743253264e-15,0.2201472623690147,0.25,1.5926447778727234e-05
7375000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.252001258156943e-27,1.0000000567576291e-16,0.00017663251654802871,4.9396163693296965e-15,0.22028789580726313,0.25,1.580683285097466e-05
7385000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.254001145718436e-27,1.0000000567576291e-16,0.0001748661904730537,4.692722329399002e-15,0.22042817534292267,0.25,1.5688042380193813e-05
7395000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.256001033279929e-27,1.0000000567576291e-16,0.0001731175267857135,4.458172949113191e-15,0.2205681047012837,0.25,1.557007181891105e-05
7405000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2580009208414224e-27,1.0000000567576291e-16,0.00017138635086302016,4.235351164896627e-15,0.22070768388234627,0.25,1.545291616490536e-05
7415000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2600008084029154e-27,1.0000000567576291e-16,0.00016967248808198574,4.023670406363413e-15,0.22084691661140074,0.25,1.5336571325450467e-05
7425000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.262001466337121e-27,1.0000000567576291e-16,0.0001679757638196223,3.8225737492843385e-15,0.22098579916315672,0.25,1.522103229720012e-05
7435000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.264001353898614e-27,1.0000000567576291e-16,0.0001662960034529419,3.63153179800426e-15,0.22112433526290462,0.25,1.5106293622016946e-05
7445000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2660012414601073e-27,1.0000000567576291e-16,0.00016463304327289332,3.450042249686189e-15,0.22126252491064444,0.25,1.4992350754745257e-05
7455000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2680011290216004e-27,1.0000000567576291e-16,0.00016298671229446752,3.277626958099673e-15,0.22140036810637617,0.25,1.487919960265865e-05
7465000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2700010165830935e-27,1.0000000567576291e-16,0.00016135684317063445,3.113832346389168e-15,0.22153786857539023,0.25,1.4766834708788592e-05
7475000000,0,0,1.0000008958391577e-11,1.0000008091029736e-11,1.2720009041445866e-27,1.0000000567576291e-16,0.00015974327219234286,2.9582276981983036e-15,0.22167502631768662,0.25,1.46552515256613e-05
